Hash,Filepath,MimeType,Bsize,Size,Processed,Error,Match,Confidence
84e4219a70aecdc3542aa9e2cd1e24abf6dc866d078cdb8e93260108aa5085fb,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_files\10032.vsdx,application/octet-stream,3043311,2.9 MB,True,False,[],None
84e4219a70aecdc3542aa9e2cd1e24abf6dc866d078cdb8e93260108aa5085fb,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_files\10031.vsdx,application/octet-stream,3043311,2.9 MB,True,False,[],None
84e4219a70aecdc3542aa9e2cd1e24abf6dc866d078cdb8e93260108aa5085fb,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10026.vsdx,application/octet-stream,3043311,2.9 MB,True,False,[],None
84e4219a70aecdc3542aa9e2cd1e24abf6dc866d078cdb8e93260108aa5085fb,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10027.vsdx,application/octet-stream,3043311,2.9 MB,True,False,[],None
84e4219a70aecdc3542aa9e2cd1e24abf6dc866d078cdb8e93260108aa5085fb,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10028.vsdx,application/octet-stream,3043311,2.9 MB,True,False,[],None
84e4219a70aecdc3542aa9e2cd1e24abf6dc866d078cdb8e93260108aa5085fb,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10029.vsdx,application/octet-stream,3043311,2.9 MB,True,False,[],None
84e4219a70aecdc3542aa9e2cd1e24abf6dc866d078cdb8e93260108aa5085fb,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_files\10033.vsdx,application/octet-stream,3043311,2.9 MB,True,False,[],None
84e4219a70aecdc3542aa9e2cd1e24abf6dc866d078cdb8e93260108aa5085fb,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_files\10034.vsdx,application/octet-stream,3043311,2.9 MB,True,False,[],None
84e4219a70aecdc3542aa9e2cd1e24abf6dc866d078cdb8e93260108aa5085fb,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_files\10035.vsdx,application/octet-stream,3043311,2.9 MB,True,False,[],None
84e4219a70aecdc3542aa9e2cd1e24abf6dc866d078cdb8e93260108aa5085fb,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_files\10036.vsdx,application/octet-stream,3043311,2.9 MB,True,False,[],None
84e4219a70aecdc3542aa9e2cd1e24abf6dc866d078cdb8e93260108aa5085fb,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10030.vsdx,application/octet-stream,3043311,2.9 MB,True,False,[],None
84e4219a70aecdc3542aa9e2cd1e24abf6dc866d078cdb8e93260108aa5085fb,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10031.vsdx,application/octet-stream,3043311,2.9 MB,True,False,[],None
84e4219a70aecdc3542aa9e2cd1e24abf6dc866d078cdb8e93260108aa5085fb,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10033.vsdx,application/octet-stream,3043311,2.9 MB,True,False,[],None
84e4219a70aecdc3542aa9e2cd1e24abf6dc866d078cdb8e93260108aa5085fb,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10032.vsdx,application/octet-stream,3043311,2.9 MB,True,False,[],None
84e4219a70aecdc3542aa9e2cd1e24abf6dc866d078cdb8e93260108aa5085fb,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_files\10038.vsdx,application/octet-stream,3043311,2.9 MB,True,False,[],None
84e4219a70aecdc3542aa9e2cd1e24abf6dc866d078cdb8e93260108aa5085fb,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10034.vsdx,application/octet-stream,3043311,2.9 MB,True,False,[],None
84e4219a70aecdc3542aa9e2cd1e24abf6dc866d078cdb8e93260108aa5085fb,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_files\10039.vsdx,application/octet-stream,3043311,2.9 MB,True,False,[],None
84e4219a70aecdc3542aa9e2cd1e24abf6dc866d078cdb8e93260108aa5085fb,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_files\10041.vsdx,application/octet-stream,3043311,2.9 MB,True,False,[],None
84e4219a70aecdc3542aa9e2cd1e24abf6dc866d078cdb8e93260108aa5085fb,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_files\10042.vsdx,application/octet-stream,3043311,2.9 MB,True,False,[],None
84e4219a70aecdc3542aa9e2cd1e24abf6dc866d078cdb8e93260108aa5085fb,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_files\10043.vsdx,application/octet-stream,3043311,2.9 MB,True,False,[],None
84e4219a70aecdc3542aa9e2cd1e24abf6dc866d078cdb8e93260108aa5085fb,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10035.vsdx,application/octet-stream,3043311,2.9 MB,True,False,[],None
84e4219a70aecdc3542aa9e2cd1e24abf6dc866d078cdb8e93260108aa5085fb,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10036.vsdx,application/octet-stream,3043311,2.9 MB,True,False,[],None
84e4219a70aecdc3542aa9e2cd1e24abf6dc866d078cdb8e93260108aa5085fb,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10038.vsdx,application/octet-stream,3043311,2.9 MB,True,False,[],None
84e4219a70aecdc3542aa9e2cd1e24abf6dc866d078cdb8e93260108aa5085fb,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10037.vsdx,application/octet-stream,3043311,2.9 MB,True,False,[],None
84e4219a70aecdc3542aa9e2cd1e24abf6dc866d078cdb8e93260108aa5085fb,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10039.vsdx,application/octet-stream,3043311,2.9 MB,True,False,[],None
84e4219a70aecdc3542aa9e2cd1e24abf6dc866d078cdb8e93260108aa5085fb,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_files\10045.vsdx,application/octet-stream,3043311,2.9 MB,True,False,[],None
84e4219a70aecdc3542aa9e2cd1e24abf6dc866d078cdb8e93260108aa5085fb,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_files\10046.vsdx,application/octet-stream,3043311,2.9 MB,True,False,[],None
84e4219a70aecdc3542aa9e2cd1e24abf6dc866d078cdb8e93260108aa5085fb,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_files\10048.vsdx,application/octet-stream,3043311,2.9 MB,True,False,[],None
84e4219a70aecdc3542aa9e2cd1e24abf6dc866d078cdb8e93260108aa5085fb,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_files\10047.vsdx,application/octet-stream,3043311,2.9 MB,True,False,[],None
84e4219a70aecdc3542aa9e2cd1e24abf6dc866d078cdb8e93260108aa5085fb,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10041.vsdx,application/octet-stream,3043311,2.9 MB,True,False,[],None
84e4219a70aecdc3542aa9e2cd1e24abf6dc866d078cdb8e93260108aa5085fb,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10040.vsdx,application/octet-stream,3043311,2.9 MB,True,False,[],None
84e4219a70aecdc3542aa9e2cd1e24abf6dc866d078cdb8e93260108aa5085fb,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10042.vsdx,application/octet-stream,3043311,2.9 MB,True,False,[],None
84e4219a70aecdc3542aa9e2cd1e24abf6dc866d078cdb8e93260108aa5085fb,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10043.vsdx,application/octet-stream,3043311,2.9 MB,True,False,[],None
84e4219a70aecdc3542aa9e2cd1e24abf6dc866d078cdb8e93260108aa5085fb,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_files\10049.vsdx,application/octet-stream,3043311,2.9 MB,True,False,[],None
84e4219a70aecdc3542aa9e2cd1e24abf6dc866d078cdb8e93260108aa5085fb,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_files\10050.vsdx,application/octet-stream,3043311,2.9 MB,True,False,[],None
84e4219a70aecdc3542aa9e2cd1e24abf6dc866d078cdb8e93260108aa5085fb,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10045.vsdx,application/octet-stream,3043311,2.9 MB,True,False,[],None
84e4219a70aecdc3542aa9e2cd1e24abf6dc866d078cdb8e93260108aa5085fb,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10046.vsdx,application/octet-stream,3043311,2.9 MB,True,False,[],None
84e4219a70aecdc3542aa9e2cd1e24abf6dc866d078cdb8e93260108aa5085fb,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10047.vsdx,application/octet-stream,3043311,2.9 MB,True,False,[],None
84e4219a70aecdc3542aa9e2cd1e24abf6dc866d078cdb8e93260108aa5085fb,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10048.vsdx,application/octet-stream,3043311,2.9 MB,True,False,[],None
84e4219a70aecdc3542aa9e2cd1e24abf6dc866d078cdb8e93260108aa5085fb,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10049.vsdx,application/octet-stream,3043311,2.9 MB,True,False,[],None
84e4219a70aecdc3542aa9e2cd1e24abf6dc866d078cdb8e93260108aa5085fb,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\10050.vsdx,application/octet-stream,3043311,2.9 MB,True,False,[],None
44694d2affbf17a3154ee5cc1089aef65f9316b30f8abaa5502a109326170376,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\doc\549.doc,application/msword,90112,88.0 KB,True,False,[],None
44694d2affbf17a3154ee5cc1089aef65f9316b30f8abaa5502a109326170376,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\549.doc,application/msword,90112,88.0 KB,True,False,[],None
44694d2affbf17a3154ee5cc1089aef65f9316b30f8abaa5502a109326170376,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\549.doc,application/msword,90112,88.0 KB,True,False,[],None
47d0111c7df6fbc88fad3b9c1a38df672a96742420022098deab824bd90fd1cb,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\doc\550.doc,application/msword,90112,88.0 KB,True,False,[],None
47d0111c7df6fbc88fad3b9c1a38df672a96742420022098deab824bd90fd1cb,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\550.doc,application/msword,90112,88.0 KB,True,False,[],None
47d0111c7df6fbc88fad3b9c1a38df672a96742420022098deab824bd90fd1cb,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\550.doc,application/msword,90112,88.0 KB,True,False,[],None
a899fdc8d002a986d9f4559bf4d023496daa470ee0f750f83c22b2d630edb187,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\doc\547.doc,application/msword,90112,88.0 KB,True,False,[],None
a899fdc8d002a986d9f4559bf4d023496daa470ee0f750f83c22b2d630edb187,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\547.doc,application/msword,90112,88.0 KB,True,False,[],None
a899fdc8d002a986d9f4559bf4d023496daa470ee0f750f83c22b2d630edb187,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\547.doc,application/msword,90112,88.0 KB,True,False,[],None
30cff4f413e86d27fb6efeaef76789658bfdbc3592ada32d9d0c468c586ae4a5,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\doc\552.doc,application/msword,90112,88.0 KB,True,False,[],None
30cff4f413e86d27fb6efeaef76789658bfdbc3592ada32d9d0c468c586ae4a5,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\552.doc,application/msword,90112,88.0 KB,True,False,[],None
30cff4f413e86d27fb6efeaef76789658bfdbc3592ada32d9d0c468c586ae4a5,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\552.doc,application/msword,90112,88.0 KB,True,False,[],None
35c450f2fd3e7fda4af1ffc39dba02f5f8c18fdbde3b1e0e23c45171c2bad2c8,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\docx\146.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53951,52.69 KB,True,False,[],None
35c450f2fd3e7fda4af1ffc39dba02f5f8c18fdbde3b1e0e23c45171c2bad2c8,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\146.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53951,52.69 KB,True,False,[],None
35c450f2fd3e7fda4af1ffc39dba02f5f8c18fdbde3b1e0e23c45171c2bad2c8,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\146.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53951,52.69 KB,True,False,[],None
033a334091267f5f6282548506e6299076589927cefe8954fddf2f4f2c8f8a59,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\docx\147.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53956,52.69 KB,True,False,[],None
033a334091267f5f6282548506e6299076589927cefe8954fddf2f4f2c8f8a59,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\147.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53956,52.69 KB,True,False,[],None
033a334091267f5f6282548506e6299076589927cefe8954fddf2f4f2c8f8a59,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\147.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53956,52.69 KB,True,False,[],None
32d33a0afb5f99ac06bc41b5bae27502383fcce2375bf61c359993ad87b6ee13,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\docx\148.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53952,52.69 KB,True,False,[],None
32d33a0afb5f99ac06bc41b5bae27502383fcce2375bf61c359993ad87b6ee13,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\148.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53952,52.69 KB,True,False,[],None
32d33a0afb5f99ac06bc41b5bae27502383fcce2375bf61c359993ad87b6ee13,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\148.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53952,52.69 KB,True,False,[],None
bb41f1f261dca147f9e1cf95edaf748aa49c526329ce127e22a86ae85c5a24dc,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\docx\149.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53953,52.69 KB,True,False,[],None
bb41f1f261dca147f9e1cf95edaf748aa49c526329ce127e22a86ae85c5a24dc,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\149.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53953,52.69 KB,True,False,[],None
bb41f1f261dca147f9e1cf95edaf748aa49c526329ce127e22a86ae85c5a24dc,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\149.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53953,52.69 KB,True,False,[],None
0b19af6ac8a3b2ebe0d79a334a340ccb09425f05f9e4749d462366c33ce23053,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\docx\15.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53951,52.69 KB,True,False,[],None
0b19af6ac8a3b2ebe0d79a334a340ccb09425f05f9e4749d462366c33ce23053,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\15.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53951,52.69 KB,True,False,[],None
0b19af6ac8a3b2ebe0d79a334a340ccb09425f05f9e4749d462366c33ce23053,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\15.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53951,52.69 KB,True,False,[],None
618f1818df6f9baaa08e68fe2d396fa7b9cb6c04d656db968765af023dc0b4f4,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\doc\548.doc,application/msword,90112,88.0 KB,True,False,[],None
618f1818df6f9baaa08e68fe2d396fa7b9cb6c04d656db968765af023dc0b4f4,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\548.doc,application/msword,90112,88.0 KB,True,False,[],None
618f1818df6f9baaa08e68fe2d396fa7b9cb6c04d656db968765af023dc0b4f4,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\548.doc,application/msword,90112,88.0 KB,True,False,[],None
2625b78c688c48347a2bca48b169b1927c48ff1234bdc48853311c1d55202964,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\doc\553.doc,application/msword,90112,88.0 KB,True,False,[],None
2625b78c688c48347a2bca48b169b1927c48ff1234bdc48853311c1d55202964,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\553.doc,application/msword,90112,88.0 KB,True,False,[],None
44f73b829ca5dee2025036de99ace768489aa01bdd8f0e5d897c550993374594,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\doc\554.doc,application/msword,90112,88.0 KB,True,False,[],None
44f73b829ca5dee2025036de99ace768489aa01bdd8f0e5d897c550993374594,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\554.doc,application/msword,90112,88.0 KB,True,False,[],None
44f73b829ca5dee2025036de99ace768489aa01bdd8f0e5d897c550993374594,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\554.doc,application/msword,90112,88.0 KB,True,False,[],None
e9f2194a79ffbed507c2b4c5c6939078101e53c7cc588e24f59a89335d8a8d9b,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\ppt\2101.ppt,application/CDFV2,18892800,18.02 MB,True,False,[],None
e9f2194a79ffbed507c2b4c5c6939078101e53c7cc588e24f59a89335d8a8d9b,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\2101.ppt,application/CDFV2,18892800,18.02 MB,True,False,[],None
e9f2194a79ffbed507c2b4c5c6939078101e53c7cc588e24f59a89335d8a8d9b,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\2101.ppt,application/CDFV2,18892800,18.02 MB,True,False,[],None
46a7690861d612d3df5bde630f187d783697c1df08af9e035c85f2d832059c4f,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\ppt\2102.ppt,application/CDFV2,18892800,18.02 MB,True,False,[],None
46a7690861d612d3df5bde630f187d783697c1df08af9e035c85f2d832059c4f,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\2102.ppt,application/CDFV2,18892800,18.02 MB,True,False,[],None
46a7690861d612d3df5bde630f187d783697c1df08af9e035c85f2d832059c4f,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\2102.ppt,application/CDFV2,18892800,18.02 MB,True,False,[],None
10da9b45fd5b433a5641c3405df9961805c6ee24ae6d21ffebd9f441917dbace,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\ppt\2103.ppt,application/CDFV2,18892800,18.02 MB,True,False,[],None
10da9b45fd5b433a5641c3405df9961805c6ee24ae6d21ffebd9f441917dbace,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\2103.ppt,application/CDFV2,18892800,18.02 MB,True,False,[],None
10da9b45fd5b433a5641c3405df9961805c6ee24ae6d21ffebd9f441917dbace,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\2103.ppt,application/CDFV2,18892800,18.02 MB,True,False,[],None
2a530abab7d9cfaa7c2678dbce35c908c20b09ebdfe7ca3091ea7ad2416f4079,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\ppt\2105.ppt,application/CDFV2,18892800,18.02 MB,True,False,[],None
2a530abab7d9cfaa7c2678dbce35c908c20b09ebdfe7ca3091ea7ad2416f4079,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\2105.ppt,application/CDFV2,18892800,18.02 MB,True,False,[],None
2a530abab7d9cfaa7c2678dbce35c908c20b09ebdfe7ca3091ea7ad2416f4079,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\2105.ppt,application/CDFV2,18892800,18.02 MB,True,False,[],None
5a7c87bd518800b9332e328480d018c9859d204fa9450ffb453d9e6b16b101d1,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\doc\555.doc,application/msword,90112,88.0 KB,True,False,[],None
5a7c87bd518800b9332e328480d018c9859d204fa9450ffb453d9e6b16b101d1,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\555.doc,application/msword,90112,88.0 KB,True,False,[],None
c0566ad61bdb2f68077b3d911f41214a11d8af270f84e9e65d23cf60131e1b3f,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\ppt\2104.ppt,application/CDFV2,18892800,18.02 MB,True,False,[],None
c0566ad61bdb2f68077b3d911f41214a11d8af270f84e9e65d23cf60131e1b3f,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\2104.ppt,application/CDFV2,18892800,18.02 MB,True,False,[],None
c0566ad61bdb2f68077b3d911f41214a11d8af270f84e9e65d23cf60131e1b3f,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\2104.ppt,application/CDFV2,18892800,18.02 MB,True,False,[],None
d97d221ffa9dffb62d8f21c60ea2f9bb551c720f5d5720ce56f1d801d00c96f7,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\doc\556.doc,application/msword,90112,88.0 KB,True,False,[],None
d97d221ffa9dffb62d8f21c60ea2f9bb551c720f5d5720ce56f1d801d00c96f7,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\556.doc,application/msword,90112,88.0 KB,True,False,[],None
d97d221ffa9dffb62d8f21c60ea2f9bb551c720f5d5720ce56f1d801d00c96f7,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\556.doc,application/msword,90112,88.0 KB,True,False,[],None
fb63dac4460846b75fb20b1c80c4552d2ba9178b8fb2ce19e6c0d523f649e43b,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\docx\150.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53954,52.69 KB,True,False,[],None
fb63dac4460846b75fb20b1c80c4552d2ba9178b8fb2ce19e6c0d523f649e43b,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\150.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53954,52.69 KB,True,False,[],None
fb63dac4460846b75fb20b1c80c4552d2ba9178b8fb2ce19e6c0d523f649e43b,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\150.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53954,52.69 KB,True,False,[],None
8a3fe84a85c23f9d91f681904d89a3a56d0d79eeaccf8ca5eaa36b83d1ded80b,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\docx\151.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53953,52.69 KB,True,False,[],None
8a3fe84a85c23f9d91f681904d89a3a56d0d79eeaccf8ca5eaa36b83d1ded80b,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\151.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53953,52.69 KB,True,False,[],None
8a3fe84a85c23f9d91f681904d89a3a56d0d79eeaccf8ca5eaa36b83d1ded80b,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\151.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53953,52.69 KB,True,False,[],None
a2c4b2752e6f45da7ebced186afa1117f9b2d8790fdca9afddc63c03c0b1b741,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\docx\153.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53954,52.69 KB,True,False,[],None
a2c4b2752e6f45da7ebced186afa1117f9b2d8790fdca9afddc63c03c0b1b741,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\153.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53954,52.69 KB,True,False,[],None
a2c4b2752e6f45da7ebced186afa1117f9b2d8790fdca9afddc63c03c0b1b741,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\153.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53954,52.69 KB,True,False,[],None
a3a15ace63c7a0456b8a5bcdf767062c580e8f99bd80192084d186da8e8cf80b,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\docx\152.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53952,52.69 KB,True,False,[],None
a3a15ace63c7a0456b8a5bcdf767062c580e8f99bd80192084d186da8e8cf80b,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\152.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53952,52.69 KB,True,False,[],None
a3a15ace63c7a0456b8a5bcdf767062c580e8f99bd80192084d186da8e8cf80b,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\152.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53952,52.69 KB,True,False,[],None
e2a8d44bc9cb073cce0e56ff426481e8515176c67238e052eb3e0ac383fb2d24,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\data_org\docx\154.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53953,52.69 KB,True,False,[],None
e2a8d44bc9cb073cce0e56ff426481e8515176c67238e052eb3e0ac383fb2d24,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\Test_CUI_Library_Final_1\154.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53953,52.69 KB,True,False,[],None
e2a8d44bc9cb073cce0e56ff426481e8515176c67238e052eb3e0ac383fb2d24,C:\Users\Nate\Documents\Convergent\spillage\lib_test_data\test_lib_2\JCI Test CUI Library 2\154.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53953,52.69 KB,True,False,[],None
